"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1115268","Child Care Center","Edina Daycare - West Campus","4940 W 77th St","","","Edina","MN","55435-4805","Hennepin","(952) 600-2531","Active","Edina Daycare LLC","91 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","04/20/2023","01/01/2026","12/31/2026","   ","",
"1091032","Child Care Center","Edina Daycare LLC","3205 W 76th St Ste 2","","","Edina","MN","55435-5244","Hennepin","(952) 229-4988","Active","Edina Daycare LLC","65 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","04/30/2018","01/01/2026","12/31/2026","   ","",
"1089652","Certified Child Care Center","Edina Kids Club-Cornelia","7000 Cornelia Dr","","","Edina","MN","55435-4137","Hennepin","(952) 848-3947","Active","Edina Public Schools-Community Education Services","0  ","Ages Served: School Age","None","Services: Day Program","Minnesota Department of Human Services","10/08/2018","01/01/2025","12/31/2025","   ","",
"800753","Child Care Center","Especially for Children","3300 Edinborough Way Ste 120","","","Edina","MN","55435-5942","Hennepin","(952) 835-0505","Active","Especially for Children, Inc.","124","Ages Served: Infants Toddlers Preschool School-Age","Maximum number of school age in the PreK classroom is 15.","Services: Day Program","Minnesota Department of Human Services","03/06/1987","01/01/2026","12/31/2026","   ","",
"810955","Substance Use Disorder Treatment","Fairview Recovery Services-Edina Outpatient","Southdale Place 3400 W 66th St Suite #400","","","Edina","MN","55435     ","Hennepin","(952) 914-1701","Active","Fairview Health Services","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Co-occurring Disorders; ","Minnesota Department of Human Services","01/01/1997","01/01/2026","12/31/2026","   ","",
"1104837","Home and Community Based Services","Guardian Healthcare Services LLC","4951 W 77TH ST STE 15","","","Edina","MN","55435-4802","Hennepin","(612) 450-0431","Active","Guardian Healthcare Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","05/07/2020","01/01/2025","12/31/2025","   ","",
"1070961","Home and Community Based Services","Habilitative Services LLC","6600 FRANCE AVE S STE 350","","","Minneapolis","MN","55435-1810","Hennepin","(952) 922-6776","Active","Habilitative Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services  Employment Services: Employment development services; Employment exploration services; Employment support services    Certification: Adult Mental Health Certification - Community Residential Setting - Site Specific  ","None","Satellite License Number: 1070965 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1070989 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1096899 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070991 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1121771 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC; Satellite License Number: 1070995 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070975 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071007 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Commodore; Satellite License Number: 1071033 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Grovebrook; Satellite License Number: 1071009 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc.; Satellite License Number: 1070994 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070988 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Celestine Circle; Satellite License Number: 1070998 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070970 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc. Central; Satellite License Number: 1070996 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070990 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Christensen Dr; Satellite License Number: 1071005 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070963 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc 14th Ave South; Satellite License Number: 1071027 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Cecilee; Satellite License Number: 1070981 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC; Satellite License Number: 1071023 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc East Hollett; Satellite License Number: 1070969 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071018 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1117985 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC; Satellite License Number: 1071002 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1071032 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070992 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1071011 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc.; Satellite License Number: 1071015 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc. 8th North; Satellite License Number: 1071030 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071029 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071024 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070993 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1070978 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Bassford; Satellite License Number: 1117757 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC; Satellite License Number: 1070977 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070979 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071012 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1096055 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC Marie Lane; Satellite License Number: 1071013 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc. Carney; Satellite License Number: 1070986 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Grayhawk; Satellite License Number: 1070999 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Chestnut #383856; Satellite License Number: 1071001 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc 136 Swan; Satellite License Number: 1070962 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc 6th St; Satellite License Number: 1113518 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071020 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1096056 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC Orchid; Satellite License Number: 1070997 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1070982 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1071031 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Fair St; Satellite License Number: 1071028 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc 1st St; Satellite License Number: 1070974 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc David Dr; Satellite License Number: 1071006 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1126696 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC; Satellite License Number: 1070966 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc. Charles; Satellite License Number: 1071017 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Timberwolf Site 7970; Satellite License Number: 1110568 (Home and Community Based Services - Community Residential Setting), Habilitative Services LLC Donaldson Street; Satellite License Number: 1070973 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc Castlewood; Satellite License Number: 1070985 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1071004 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1071014 (Home and Community Based Services - Community Residential Setting), Habilitative Services, Inc.; Satellite License Number: 1071026 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc; Satellite License Number: 1070984 (Home and Community Based Services - Community Residential Setting), Habilitative Services Inc 9th South; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1092660","Child Care Center","Kiddie Academy of Edina","7711 Computer Ave","","","Edina","MN","55435     ","Hennepin","(952) 777-7980","Active","Jacks Sports Marketing L.L.C.","211","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","08/27/2018","01/01/2025","12/31/2025","   ","",
"801288","Child Care Center","Kinderberry Hill Child Development Center, II","3950 W 70th St","","","Edina","MN","55435-4102","Hennepin","(952) 925-5881","Active","KHCDII, Inc.","152","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/10/1986","01/01/2026","12/31/2026","   ","",
"1114217","Home and Community Based Services","Legacy Community Support LLC","4470 W 78TH STREET CIR STE 264","","","Minneapolis","MN","55435-5408","Hennepin","(763) 485-3609","Active","Legacy Community Support LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","05/07/2024","01/01/2026","12/31/2026","   ","",
"1102024","Child Care Center","Life Time Edina","250 Southdale Ctr","","","Edina","MN","55435-7000","Hennepin","(952) 257-7100","Active","LTF Club Operations Company, Inc.","100","Ages Served: School-Age","None","Services: Day Program","Minnesota Department of Human Services","02/24/2020","01/01/2026","12/31/2026","   ","",
"1071112","Home and Community Based Services","Living Challenge","7760 FRANCE AVE S STE 330","","","Minneapolis","MN","55435-5866","Hennepin","(952) 942-8466","Active","Living Challenge Inc","   ","Residential Supports and Services: Foster Care services or supported living services; Supported living services in a SLF; Community residential services; Family residential services    ","None","Satellite License Number: 1071115 (Home and Community Based Services - Community Residential Setting), Living Challenge IV; Satellite License Number: 1071114 (Home and Community Based Services - Community Residential Setting), Living Challenge III; Satellite License Number: 1071117 (Home and Community Based Services - Residential Services Facility), Living Challenge 1; Satellite License Number: 1071113 (Home and Community Based Services - Community Residential Setting), Living Challenge; Satellite License Number: 1071116 (Home and Community Based Services - Community Residential Setting), Living Challenge Inc; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1107667","Home and Community Based Services - Community Residential Setting","Living Well Disability Services Southcrest","6636 SOUTHCREST DR","","","Edina","MN","55435-1548","Hennepin","(952) 922-8970","Active","Living Well Disability Services","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070299; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","12/28/2020","12/01/2025","11/30/2027","No ","",
"1108827","Home and Community Based Services","MAVERICK HEALTHCARE SERVICES LLC","7760 FRANCE AVE S FL 11","","","Bloomington","MN","55435-5930","Hennepin","(507) 319-1752","Active","MAVERICK HEALTHCARE SERVICES LLC","   ","Basic Support Services: 24-hour emergency assistance; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","06/03/2021","01/01/2026","12/31/2026","   ","",
"1071174","Home and Community Based Services - Community Residential Setting","Mt Olivet Rolling Acres","6432 Sherwood Ave","Sherwood","","Edina","MN","55435-0000","Hennepin","(952) 922-9177","Active","Mount Olivet Rolling Acres, Inc.","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1071160; and providing Community Residential Setting: Foster Care services or supported living services  * Certification: Adult Mental Health Certification - Site/Service Specific  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","09/01/2024","08/31/2026","No ","",
"1111243","Home and Community Based Services","Muraya Home Health Care Inc.","7201 YORK AVE S APT 501","","","Edina","MN","55435-4441","Hennepin","(612) 402-9876","Active","Sadiq A Mohamed","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","09/28/2022","01/01/2026","12/31/2026","   ","",
"1104113","Home and Community Based Services","New Beginning Behavioral Health LLC","4445 77TH ST W STE 107","","","Edina","MN","55435-5133","Hennepin","(763) 291-7652","Active","New Beginning Behavioral Health LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","04/02/2020","01/01/2026","12/31/2026","   ","",
"801690","Child Care Center","New Horizon Academy","4201 Minnesota Dr","","","Bloomington","MN","55435-5427","Hennepin","(952) 893-1893","Active","New Horizon Child Care Inc.","160","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","08/10/1990","01/01/2026","12/31/2026","   ","",
"1109220","Home and Community Based Services","Noble Associates LLC","7101 YORK AVE S STE 307","","","Edina","MN","55435-4469","Hennepin","(612) 245-8764","Active","Noble Associates LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/01/2022","01/01/2026","12/31/2026","   ","",
"1106835","Substance Use Disorder Treatment","Nystrom & Assosciates Ltd","6600 FRANCE AVE S STE 425","","","Edina","MN","55435-1808","Hennepin","(651) 628-9566","Active","Nystrom & Associates Ltd","   "," Non-Residential Treatment - ages 12 through 110; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Adolescents; the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Co-occurring Disorders; ","Minnesota Department of Human Services","01/04/2021","01/01/2026","12/31/2026","   ","",
"1071036","Home and Community Based Services","Preferred Residential Lifestyles Inc","6600 FRANCE AVE S STE 500","","","Edina","MN","55435-1878","Hennepin","(952) 922-6776","Active","Preferred Residential Lifestyles Inc","   ","Basic Support Services: Adult companion services; Homemaker; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Residential services in an ICF/DD; Community residential services; Family residential services  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","Satellite License Number: 1071039 (Home and Community Based Services - Community Residential Setting), Preferred Residential Lifestyles, Inc.; Satellite License Number: 1071040 (Home and Community Based Services - Community Residential Setting), Preferred Residential Life Styles HCL #5; Satellite License Number: 1071037 (Home and Community Based Services - Community Residential Setting), Preferred Residential Lifestyles #4; Satellite License Number: 1071041 (Home and Community Based Services - Residential Services Facility), Home for Creative Living; Satellite License Number: 1071038 (Home and Community Based Services - Community Residential Setting), Preferred Residential Lifestyles Inc; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1071667","Home and Community Based Services","REM Arrowhead Inc","6600 FRANCE AVE S STE 350","","","Minneapolis","MN","55435-1810","Hennepin","(952) 922-6776","Active","REM Arrowhead, Inc.","   ","Basic Support Services: Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services  Employment Services: Employment development services; Employment exploration services; Employment support services    Certification: Adult Mental Health Certification - Community Residential Setting - Site Specific  ","None","Satellite License Number: 1071680 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc - Falcon; Satellite License Number: 1080933 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc 85th Avenue; Satellite License Number: 1076542 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Kingswood; Satellite License Number: 1080930 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Nanticoke; Satellite License Number: 1071682 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Lakeview; Satellite License Number: 1071679 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc - Twin Pines; Satellite License Number: 1071669 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc; Satellite License Number: 1071677 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Wallace; Satellite License Number: 1071683 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc - Pine Top; Satellite License Number: 1080907 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc; Satellite License Number: 1080938 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Caribou; Satellite License Number: 1080935 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Hermantown; Satellite License Number: 1076557 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Maplewood; Satellite License Number: 1071676 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Tuhkanen; Satellite License Number: 1080931 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Pike Lake; Satellite License Number: 1080928 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc High Street; Satellite License Number: 1071684 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - James; Satellite License Number: 1071670 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Kenwood; Satellite License Number: 1071671 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc - Parkwood; Satellite License Number: 1071672 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc; Satellite License Number: 1080937 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Haines; Satellite License Number: 1071687 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Woodland; Satellite License Number: 1071686 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Highway 33; Satellite License Number: 1071678 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Birchwood; Satellite License Number: 1071675 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Maple Bend; Satellite License Number: 1092999 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Jean Marie; Satellite License Number: 1080932 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Chambersburg; Satellite License Number: 1071688 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Toledo; Satellite License Number: 1071689 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Vermillion; Satellite License Number: 1071673 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc - Springvale; Satellite License Number: 1071674 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Endion Park; Satellite License Number: 1080934 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Page; Satellite License Number: 1071681 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - Oneida; Satellite License Number: 1071690 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Fairview; Satellite License Number: 1080927 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Chester Creek; Satellite License Number: 1080936 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Maple Grove; Satellite License Number: 1081006 (Home and Community Based Services - Community Residential Setting), REM Arrowhead Inc Glenwood; Satellite License Number: 1071685 (Home and Community Based Services - Community Residential Setting), REM Arrowhead, Inc. - 20thStreet; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
