"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1102372","Home and Community Based Services","Best Choice Home Care Inc","4020 MINNEHAHA AVE # 2005","","","Minneapolis","MN","55406-4529","Hennepin","(612) 483-9052","Active","Best Choice Home Care Inc","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  In-Home Support Services: Individualized home supports with training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/01/2020","01/01/2026","12/31/2026","   ","info@bchcmn.com",
"800194","Child Care Center","Bethlehem Child Care Center","3141 43rd Ave S","","","Minneapolis","MN","55406-2248","Hennepin","(612) 721-2290","Active","The Bethlehem Evangelical Covenant Church, of Minneapolis, Minnesota","86 ","Ages Served: Preschool School-Age","Maximum number of Preschool is 59","Services: Day Program","Minnesota Department of Human Services","10/27/1982","01/01/2026","12/31/2026","   ","",
"1112890","Home and Community Based Services","Better Hand Community & Health Services LLC","2627 E FRANKLIN AVE STE 201","","","Minneapolis","MN","55406-1168","Hennepin","(612) 987-1297","Active","Better Hand Community and Health Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/24/2023","01/01/2026","12/31/2026","   ","betterhand.llc@gmail.com",
"1111449","Home and Community Based Services","Bluemoon Comfort","3438 SNELLING AVE STE 2","","","Minneapolis","MN","55406-2638","Hennepin","(612) 644-9136","Active","BLUEMOON COMFORT","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","09/01/2022","08/28/2025","12/31/2025","   ","admin@bluemooncomfortmn.com",
"1115486","Home and Community Based Services","BRIGHT HOME CARE LLC","2940 36TH AVE S","","","Minneapolis","MN","55406-1716","Hennepin","(612) 423-0012","Active","BRIGHT HOME CARE LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","10/02/2025","01/01/2026","12/31/2026","   ","",
"801996","Child Care Center","Bright Prospects Cooperative Preschool","2730 E 31st St","","","Minneapolis","MN","55406-1923","Hennepin","(612) 470-4183","Active","Bright Prospects Cooperative Preschool","15 ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","01/01/1999","01/01/2026","12/31/2026","   ","",
"1111869","Child Care Center","Bright Side Daycare LLC","3424 E Lake St","","","Minneapolis","MN","55406-2150","Hennepin","(612) 306-7304","Active","Bright Side Daycare LLC","91 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","03/30/2022","01/01/2026","12/31/2026","   ","",
"1115337","Home and Community Based Services","Brighter Days Homecare LLC","3712 E LAKE ST APT 3","","","Minneapolis","MN","55406-2158","Hennepin","(701) 215-8582","Active","Brighter Days Homecare LLC","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Individual community living support  In-Home Support Services: Semi-independent living skills ; Individualized home supports    ","None","","Minnesota Department of Human Services","05/23/2025","01/01/2026","12/31/2026","   ","",
"1103980","Home and Community Based Services","CAREPRO HOME HEALTH CARE, LLC","4020 MINNEHAHA AVE # 2090","","","Minneapolis","MN","55406-4529","Hennepin","(612) 607-4951","Active","Carepro Home Health Care, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","03/19/2020","01/01/2026","12/31/2026","   ","careprohhs@gmail.com",
"1096237","Home and Community Based Services","Carespot Solutions LLC","2525 E FRANKLIN AVE # 280","","","Minneapolis","MN","55406-1084","Hennepin","(612) 345-7360","Active","Carespot Solutions LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","10/25/2018","01/01/2026","12/31/2026","   ","adayib@carespotsolution.com",
"1045891","Mental Health Clinic","CLUES (Comunidades Latinas Unidas En Servicio)","2600 E 25TH ST STE B","","","Minneapolis","MN","55406-1227","Hennepin","(612) 746-3500","Active","CLUES","   ","Satellite Location(s): CLUES, 797 E 7th St, Saint Paul, MN  55106","","Mental Health Clinic","Minnesota Department of Human Services","06/08/2007","01/01/2026","12/31/2026","   ","",
"805877","Substance Use Disorder Treatment","Comunidades Latinas Unidas En Services (CLUES)","2600 E 25TH ST STE B","","","Minneapolis","MN","55406-1227","Hennepin","(612) 746-3500","Active","CLUES","   "," Non-Residential Treatment - ages 13 and older; Gender: Either; Satellite Location(s):","None","Specializing in: the Treatment of Adolescents; the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Culturally Specific/Culturally Responsive; Co-occurring Disorders; ","Minnesota Department of Human Services","04/12/1993","01/01/2026","12/31/2026","   ","",
"1098517","Adult Foster Care","Dawano Lansa B","2634 E 35TH ST","","","Minneapolis","MN","55406-2513","Hennepin","(612) 875-1577","Active","Lansa B Dawano","2  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Hennepin County Human Services & Public Health Dept","06/12/2019","06/01/2024","05/31/2026","Yes","",
"1076404","Home and Community Based Services","Daystar Home Health Care","3446 SNELLING AVE","","","Minneapolis","MN","55406-2638","Hennepin","(651) 447-1886","Active","DAYSTAR HOME HEALTH CARE","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/01/2015","01/01/2026","12/31/2026","   ","",
"103412","Family Child Care","Denison Debra","4715 31st Ave S"," ","","Minneapolis","MN","55406     ","Hennepin","(612) 721-3296","Active","Debra Denison","10 ","Residential Dwelling","No transporting of children under age eight.    This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","09/01/1990","01/01/2026","12/31/2026","Yes","",
"1095223","Home and Community Based Services","Diamond Community Health Services LLC","2327 E FRANKLIN AVE STE 1G","","","Minneapolis","MN","55406-4420","Hennepin","(612) 232-7815","Active","Diamond Community Health Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","07/31/2018","01/01/2026","12/31/2026","   ","",
"1070870","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha 00","2500 33rd St E","","","Minneapolis","MN","55406-0000","Hennepin","(612) 722-5388","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  Other: Remote overnight supervision","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","01/01/2025","12/31/2026","No ","",
"1070869","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha 07","3207 24th Ave S","","","Minneapolis","MN","55406-0000","Hennepin","(612) 721-0937","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  Other: Remote overnight supervision","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","01/01/2025","12/31/2026","No ","",
"1070857","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha 14","3214 Hiawatha Ave S","","","Minneapolis","MN","55406-0000","Hennepin","(612) 728-0064","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  Other: Remote overnight supervision","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","01/01/2025","12/31/2026","No ","",
"1070858","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha 20","3220 Hiawatha Ave S","","","Minneapolis","MN","55406-0000","Hennepin","(612) 728-0070","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  Other: Remote overnight supervision","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","04/01/2025","03/31/2027","No ","",
"1070859","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha 24","3224 Hiawatha Ave S","","","Minneapolis","MN","55406-0000","Hennepin","(612) 728-0076","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","12/01/2025","11/30/2027","No ","",
"1070856","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha 30","3230 Hiawatha Ave S","","","Minneapolis","MN","55406-0000","Hennepin","(612) 728-0049","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  Other: Remote overnight supervision","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","02/01/2025","01/31/2027","No ","",
"1075853","Home and Community Based Services - Community Residential Setting","Dungarvin Hiawatha II","3211 24th Ave S","","","Minneapolis","MN","55406-2401","Hennepin","(612) 728-5895","Active","Dungarvin Minnesota LLC","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","07/01/2014","12/01/2025","11/30/2027","No ","",
"1120708","Home and Community Based Services - Community Residential Setting","Dungarvin Minnesota LLC","2530 E 34TH ST APT 105","","","Minneapolis","MN","55406-4519","Hennepin","(612) 827-5409","Active","Dungarvin Minnesota LLC","2  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1070806; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","09/01/2023","01/01/2025","12/31/2026","No ","",
"1096817","Home and Community Based Services","Easycare Home Health LLC","3500 E LAKE ST STE 101","","","Minneapolis","MN","55406-2151","Hennepin","(612) 999-1922","Active","Easycare Home Health LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","10/24/2018","01/01/2026","12/31/2026","   ","",
"1088869","Home and Community Based Services","Eleged Home Care Inc","2847 27TH AVE S","","","Minneapolis","MN","55406-1505","Hennepin","(612) 315-4497","Active","ELEGED HOME CARE INC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","09/15/2017","01/01/2026","12/31/2026","   ","elegedhomecare@gmail.com",
"1104507","Home and Community Based Services","Golden Heart Care Limited","4020 MINNEHAHA AVE STE 2020","","","Minneapolis","MN","55406-4614","Hennepin","(612) 990-0076","Active","Golden Heart Care Limited","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","04/28/2020","01/01/2026","12/31/2026","   ","",
"1099001","Home and Community Based Services","GoldenStar Home Health Care","2740 MINNEHAHA AVE APT 518","","","Minneapolis","MN","55406-2989","Hennepin","(612) 242-0853","Active","Golden star Home Health Care","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","05/17/2019","01/01/2026","12/31/2026","   ","",
"1102783","Home and Community Based Services","Guerdian Home Health Care Service Inc","4020 MINNEHAHA AVE STE 1085","","","Minneapolis","MN","55406-4600","Hennepin","(612) 353-5059","Active","Guerdian Home Health Care Service Inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/31/2020","01/01/2026","12/31/2026","   ","TAMABDI@GMAIL.COM",
"1092924","Adult Day Care Services","Harmony Adult Daycare LLC","2450 26TH AVE S","","","Minneapolis","MN","55406-1245","Hennepin","(612) 722-2384","Active","Harmony Adult Daycare LLC","60 ","Age: 55 and older, Remote Services","None","Adult Day Care Services","Minnesota Department of Human Services","08/20/2018","01/01/2026","12/31/2026","   ","",
"1056524","Child Foster Residence Setting","Healing Spirit Program","3625 28TH AVE S","","","Minneapolis","MN","55406-2515","Hennepin","(612) 279-6353","Active","Division of Indian Work","4  ","","None","","Hennepin County Human Services & Public Health Dept","12/29/2009","08/01/2025","07/31/2027","   ","",
"1106746","Home and Community Based Services","Hero Homecare LLC","4020 MINNEHAHA AVE STE 2025","","","Minneapolis","MN","55406-4614","Hennepin","(612) 323-2151","Active","Hero Homecare LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","11/09/2020","01/01/2026","12/31/2026","   ","info@herohomecare.org",
"1073541","Home and Community Based Services","HomeMaking","2740 MINNEHAHA AVE STE 146","","","Minneapolis","MN","55406-3482","Hennepin","(612) 724-4254","Active","Diamonds Home Health Care Inc","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","02/04/2014","01/01/2026","12/31/2026","   ","",
"1097991","Adult Day Care Services","Hooyo Adult Daycare LLC","3923 HIAWATHA AVE","","","Minneapolis","MN","55406-0000","Hennepin","(612) 724-3982","Active","Hooyo Adult Daycare LLC","20 ","Age: 18 and older","None","Adult Day Care Services","Minnesota Department of Human Services","05/01/2019","01/01/2026","12/31/2026","   ","",
"1112410","Home and Community Based Services","Hope For Success LLC","2600 E 26TH ST STE 1","","","Minneapolis","MN","55406-1201","Hennepin","(623) 703-5156","Active","HOPE FOR SUCCESS LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/20/2023","01/01/2026","12/31/2026","   ","",
"1101527","Child Care Center","Ikram Childcare Center","3504 Snelling Ave","","","Minneapolis","MN","55406-2632","Hennepin","(612) 345-7527","Pending Reopening as of 10/22/2025","Ikram Childcare Center LLC","62 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","04/24/2020","01/01/2025","12/31/2025","   ","",
"1041509","Child Care Center","Jardin Longfellow","3836 Minnehaha Ave","","","Minneapolis","MN","55406     ","Hennepin","(612) 360-3196","Active","Mundo De Colores, Inc.","129","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","10/02/2006","01/01/2026","12/31/2026","   ","",
"1097065","Child Care Center","Jardin Seward","3207 E Lake St","","","Minneapolis","MN","55406-2029","Hennepin","(612) 751-3048","Active","Mundo De Colores, Inc.","140","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","09/09/2019","01/01/2026","12/31/2026","   ","",
"1062424","Family Child Care","Jayaswal Bagwantee","3541 43RD AVE S","","","Minneapolis","MN","55406-2820","Hennepin","(612) 450-3180","Active","Bagwantee  Jayaswal","10 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","01/05/2012","01/01/2026","12/31/2026","Yes","sheilajayaswal727@gmail.com",
"1067193","Home and Community Based Services","Kaal Home Healthcare, Inc","2700 E 28TH ST STE 170","","","Minneapolis","MN","55406-1574","Hennepin","(612) 872-1950","Active","Kaal Home Healthcare Inc","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","Sahmed@kaalhomehealthcare.com",
"219509","Family Child Care","Kish Cynthia L","2910 Minnehaha Pkwy E","","","Minneapolis","MN","55406-3745","Hennepin","(612) 722-6856","Active","Cynthia L Kish","10 ","Residential Dwelling","This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","02/09/1996","01/01/2026","12/31/2026","Yes","",
"1080971","Child Care Center","Lake Area Discovery Center @ St Helenas Catholic School","3200 E 44th St","","","Minneapolis","MN","55406-3860","Hennepin","(612) 729-9301","Active","Lake Area Discovery Center","40 ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/19/2016","01/01/2026","12/31/2026","   ","",
"109282","Family Child Care","Lanier Esther E","3139 28TH AVE S","","","Minneapolis","MN","55406-1917","Hennepin","(612) 715-4347","Active","Esther E Lanier","6  ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","01/01/1991","01/01/2026","12/31/2026","No ","",
"109290","Family Child Care","LaPlant Anna L","3039 32nd Ave S","","","Minneapolis","MN","55406     ","Hennepin","(612) 729-8057","Active","Anna L LaPlant","14 ","Residential Dwelling","No transporting of children under age eight.    ","Family Child Care","Hennepin County Human Services & Public Health Dept","02/01/1991","01/01/2026","12/31/2026","Yes","",
"1105672","Home and Community Based Services","Lifesong home Care LLC","3456 MINNEHAHA AVE","MINNEAPOLIS, MN","","Minneapolis","MN","55406-2625","Hennepin","(612) 703-0905","Active","Lifesong Home Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","10/16/2020","01/01/2026","12/31/2026","   ","",
"2000265","Child Care Center","Little Sparks Montessori","3244 34th Ave S","","","Minneapolis","MN","55406     ","Hennepin","(612) 388-0725","Active","Little Sparks LLC","20 ","Ages Served: Preschool","None","Services: School-age Child Care Program","Minnesota Department of Human Services","08/26/2024","01/01/2026","12/31/2026","   ","",
"1108860","Adult Day Care Services","Long Live Adult Day Center LLC","4000 28TH AVE S","","","Minneapolis","MN","55406-3119","Hennepin","(612) 702-4698","Active","Long Live Adult Day Center LLC","44 ","Age: 65 and older","None","Adult Day Care Services","Minnesota Department of Human Services","10/21/2021","01/01/2026","12/31/2026","   ","",
"1113002","Home and Community Based Services","LUXE HEALTHCARE LLC","3413 26TH AVE S","","","Minneapolis","MN","55406-2505","Hennepin","(612) 490-3688","Active","LUXE HEALTHCARE LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/20/2023","01/01/2026","12/31/2026","   ","",
"1107067","Home and Community Based Services","Metro Home Health Care Services Inc","2634 MINNEHAHA AVE","","","Minneapolis","MN","55406-1500","Hennepin","(612) 871-6773","Active","Metro Home Health Care Services INC","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","03/03/2021","01/01/2026","12/31/2026","   ","info@metropcaservices.com",
"1112794","Home and Community Based Services","METRO SERVICE CENTER INC","2625 E FRANKLIN AVE STE LL3","","","Minneapolis","MN","55406-1195","Hennepin","(612) 354-7068","Active","METRO SERVICE CENTER INC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","02/10/2023","01/01/2026","12/31/2026","   ","",
