"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1080326","Home and Community Based Services","Alpha Home Care Provider","2104 PARK AVE STE 102","","","Minneapolis","MN","55404-6607","Hennepin","(612) 483-3499","Active","Mohamed Ibrahim Adur","   ","Basic Support Services: Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","","Minnesota Department of Human Services","01/28/2016","01/01/2026","12/31/2026","   ","info@alphahomecareprovider.com",
"1115314","Child Care Center","Alphabet Child Care Inc.","1010 Park Ave","","","Minneapolis","MN","55404-1437","Hennepin","(651) 239-2552","Active","Alphabet Child Care Inc.","47 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","01/01/2023","01/01/2026","12/31/2026","   ","",
"1009809","Residential Facilities for Adults with Mental Illness","Andrew Residence","1215 S 9th St"," "," ","Minneapolis","MN","55404     ","Hennepin","(612) 333-0111","Active","Andrew Residence Management, Inc.","212","Category I capacity: 212 persons, age: 18 and older, gender: Either   ","None","Residential Facilities for Adults with Mental Illness","Minnesota Department of Human Services","08/01/2000","01/01/2026","12/31/2026","   "," ",
"800081","Child Care Center","Anew Dimension Child Enrichment Center","1819 Minnehaha Ave","","","Minneapolis","MN","55404     ","Hennepin","(612) 339-2333","Active","Anew Dimension Child Enrichment Center","93 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","04/06/1987","01/01/2026","12/31/2026","   ","",
"1126697","Home and Community Based Services - Community Residential Setting","Angels Assisted Living 26th Street","1802 E 26TH ST","","","Minneapolis","MN","55404-4025","Hennepin","(612) 886-3455","Active","Angels Assisted Living, Inc.","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1117767; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","03/07/2025","03/07/2025","02/28/2026","No ","",
"1117767","Home and Community Based Services","Angels Assisted Living, Inc.","1802 E 26TH ST","","","Minneapolis","MN","55404-4025","Hennepin","(612) 886-3455","Active","Angels Assisted Living, Inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services    ","None","Satellite License Number: 1126697 (Home and Community Based Services - Community Residential Setting), Angels Assisted Living 26th Street; ","Minnesota Department of Human Services","10/04/2024","01/01/2026","12/31/2026","   ","",
"801609","Substance Use Disorder Treatment","AVIVO","1900 CHICAGO AVE","","","Minneapolis","MN","55404-1903","Hennepin","(612) 752-8000","Active","AVIVO","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","RESTRICTIONS - 10 children ages 6 weeks - 17 years old. No more than 5 children under 2 1/2 years old.","Specializing in: the Treatment of Persons with a Substance Use and Mental Health Disorder; the Treatment of Clients with Children; Approved Rate Enhancements: Co-occurring Disorders; ","Minnesota Department of Human Services","12/01/1981","01/01/2026","12/31/2026","   ","",
"1056758","Mental Health Clinic","AVIVO","1900 Chicago Ave S","","","Minneapolis","MN","55404     ","Hennepin","(612) 752-8050","Active","AVIVO","   ","Satellite Location(s): Avivo Village, 1251 WASHINGTON AVE N, Minneapolis, MN  55401; Bimosedaa, 16 N 4TH ST, Minneapolis, MN  55401; Lydia Apartments, 1920 LASALLE AVE, Minneapolis, MN  55403; Youth Link Nicollet Square, 3710 NICOLLET AVE, Minneapolis, MN  55409; Youth Link, 41 N 12TH ST, Minneapolis, MN  55403","","Mental Health Clinic","Minnesota Department of Human Services","10/25/2013","01/01/2026","12/31/2026","   ","",
"1110608","Home and Community Based Services","AXIS CARE INC","1113 E FRANKLIN AVE STE 208","","","Minneapolis","MN","55404-2977","Hennepin","(602) 903-8781","Active","AXIS CARE INC","   ","Basic Support Services: Adult companion services; Night supervision; Respite care, in home or out-of-home  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/31/2022","01/01/2026","12/31/2026","   ","axiscareinc@gmail.com",
"1044125","Child Care Center","Babys Space","2438 18th Ave S","","","Minneapolis","MN","55404     ","Hennepin","(612) 729-5171","Active","Baby's Space: A Place to Grow","174","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","11/01/2006","01/01/2026","12/31/2026","   ","",
"1115154","Home and Community Based Services","Better Healthcare Services Inc","1001 E 24TH ST","","","Minneapolis","MN","55404-3833","Hennepin","(612) 426-9416","Active","Better Healthcare Services Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","03/20/2025","03/20/2025","12/31/2025","   ","",
"1081943","Home and Community Based Services","Better Home Health Care Inc","1433 E FRANKLIN AVE STE 7E","","","Minneapolis","MN","55404-2197","Hennepin","(612) 483-9531","Active","Better Home Health Care INC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","06/17/2016","01/01/2026","12/31/2026","   ","",
"1114186","Home and Community Based Services","BigStar Community LLC","2105 1ST AVE S STE 100","","","Minneapolis","MN","55404-2505","Hennepin","(763) 232-4627","Active","BigStar Community LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","05/17/2024","01/01/2026","12/31/2026","   ","info@bigstarcommunity.com",
"1115524","Home and Community Based Services","Blue Home Care Inc.","1433 E FRANKLIN AVE STE 10A","","","Minneapolis","MN","55404-2101","Hennepin","(612) 876-5804","Active","Blue Home Care Inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","11/18/2025","01/01/2026","12/31/2026","   ","",
"1106246","Home and Community Based Services","BRIGHTNESS HOME HEALTHCARE","2003 10TH AVE S","","","Minneapolis","MN","55404-6605","Hennepin","(763) 316-7770","Active","BRIGHTNESS HOME HEALTHCARE","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","10/16/2020","01/01/2025","12/31/2025","   ","",
"102424","Family Child Care","Carroll Rosa","2304 22nd Ave S","","","Minneapolis","MN","55404-3132","Hennepin","(612) 721-4072","Active","Rosa Carroll","9  ","Residential Dwelling","This license supersedes the previously issued license that was set to expire in 2025.","Family Child Care","Hennepin County Human Services & Public Health Dept","12/01/1990","01/01/2026","12/31/2026","Yes","",
"1101610","Adult Day Care Services","Cedar Adult Care","2316 4TH AVE S","","","Minneapolis","MN","55404-3626","Hennepin","(612) 886-2679","Active","Jibril Mohamed Omar","64 ","Age: 18 and older","None","Adult Day Care Services","Minnesota Department of Human Services","02/10/2020","01/01/2026","12/31/2026","   ","cedaradultcare@gmail.com",
"1088298","Home and Community Based Services","Central Minnesota Home Health Care LLC","801 E FRANKLIN AVE","","","Minneapolis","MN","55404-0000","Hennepin","(612) 423-1716","Active","Central Minnesota Home Health Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/01/2018","01/01/2026","12/31/2026","   ","",
"1099629","Child Care Center","Chicago Child Care Center Inc.","1910 Chicago Ave","","","Minneapolis","MN","55404-1903","Hennepin","(612) 644-7184","Active","Chicago Child Care Center Inc.","114","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","10/31/2019","01/01/2026","12/31/2026","   ","",
"1061168","Child Care Center","City of Lakes Waldorf School","2344 Nicollet Ave Ste 100","","","Minneapolis","MN","55404-3374","Hennepin","","Active","City of Lakes Waldorf School","38 ","Ages Served: Toddler;Preschool;School Age","None","Services: Day Program","Minnesota Department of Human Services","11/20/2014","01/01/2026","12/31/2026","   ","",
"1119801","Adult Day Care Services","Comfort Senior Center Inc","806 E FRANKLIN AVE","","","Minneapolis","MN","55404-0000","Hennepin","(612) 442-5061","Active","Comfort Senior Center Inc","62 ","Age: 65 and older","Comfort Senior Center Inc is not licensed to provide adult day services to participants on BI, CADI or DD waivers.","Adult Day Care Services","Minnesota Department of Human Services","05/28/2024","01/01/2026","12/31/2026","   ","",
"1115550","Home and Community Based Services","Community Home Health LLC","1400 PARK AVE UNIT 318","","","Minneapolis","MN","55404-5562","Hennepin","(612) 423-1135","Active","Community Home Health LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","06/26/2025","01/01/2026","12/31/2026","   ","",
"811003","Mental Health Clinic","Community University Hlth Care Center - Mental Health Clinic","2001 Bloomington Ave S","","","Minneapolis","MN","55404     ","Hennepin","(612) 301-3433","Active","University of Minnesota","   ","Satellite Location(s): None","","Mental Health Clinic","Minnesota Department of Human Services","04/29/1997","01/01/2026","12/31/2026","   ","",
"1067390","Home and Community Based Services","Direct Home Health Care Inc","1622 Park Ave","","","Minneapolis","MN","55404     ","Hennepin","(612) 870-8256","Active","Direct Home Health Care","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment support services    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1112942","Home and Community Based Services","Ebyan Health Home Care LLC","2219 OAKLAND AVE STE 208","","","Minneapolis","MN","55404-3706","Hennepin","(612) 242-2856","Closed as of 10/15/2025","Ebyan Health Home Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports    ","None","","Minnesota Department of Human Services","01/10/2024","01/01/2025","12/31/2025","   ","ebyan.hhc@gmail.com",
"1114832","Home and Community Based Services","Edina Home Healh Care LLC","912 E 24TH ST STE M112","","","Minneapolis","MN","55404-3869","Hennepin","(952) 217-0730","Denied as of 04/11/2025","Edina Home Health Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","","","","   ","",
"1112926","Home and Community Based Services","Family Home Health Care Inc","2500 MINNEHAHA AVE STE 200","","","Minneapolis","MN","55404-4118","Hennepin","(612) 340-0733","Active","FAMILY HOME HEALTH CARE INC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","08/22/2023","01/01/2026","12/31/2026","   ","",
"1110594","Home and Community Based Services","Fellowship Home Care LLC","1113 E FRANKLIN AVE STE 210A","","","Minneapolis","MN","55404-2910","Hennepin","(612) 472-5590","Active","FELLOWSHIP HOME CARE LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/03/2022","01/01/2026","12/31/2026","   ","fellowshiphomecare@gmail.com",
"1104851","Home and Community Based Services","First Choice Home Care Inc","2104 PARK AVE","","","Minneapolis","MN","55404-6607","Hennepin","(612) 353-4905","Active","First choice home care Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","06/08/2020","01/01/2026","12/31/2026","   ","",
"1109455","Child Care Center","First Day Care Center LLC","1433 E Franklin Ave Ste 25","","","Minneapolis","MN","55404     ","Hennepin","(612) 872-8292","Active","First Daycare Center LLC","120","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","01/01/2022","01/01/2026","12/31/2026","   ","",
"1091717","Home and Community Based Services","FirstChoice Living Services ","2121 NICOLLET AVE STE 2","","","Minneapolis","MN","55404-2567","Hennepin","(612) 886-3435","Active","Choice Home Health Care Service","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/24/2018","01/01/2026","12/31/2026","   ","",
"1105463","Home and Community Based Services","Franklin","1517 E FRANKLIN AVE","","","Minneapolis","MN","55404-0000","Hennepin","(952) 290-3704","Active","Hibby Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","08/06/2020","01/01/2025","12/31/2025","   ","",
"1109221","Home and Community Based Services","Frontier Living LLC","5 W FRANKLIN AVE","","","Minneapolis","MN","55404-2416","Hennepin","(612) 276-6684","Active","Frontier Living LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","08/03/2021","01/01/2026","12/31/2026","   ","",
"1110374","Home and Community Based Services","Global Care ","913 E FRANKLIN AVE STE 207","","","Minneapolis","MN","55404-3472","Hennepin","(112) 722-1244","Active","Global Translation & Interpreter","   ","Basic Support Services: 24-hour emergency assistance; Night supervision; Respite care, in home or out-of-home  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services    ","None","","Minnesota Department of Human Services","03/17/2022","01/01/2026","12/31/2026","   ","robsan@globaltranslationss.com",
"1114571","Home and Community Based Services","Global Community Services LLC","123 W 26TH ST # 18","","","Minneapolis","MN","55404-4218","Hennepin","(651) 706-6965","Active","Global Community Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","04/15/2025","01/01/2026","12/31/2026","   ","",
"1115080","Home and Community Based Services","Global Health Care LLC","1433 E FRANKLIN AVE STE 15A","","","Minneapolis","MN","55404-7703","Hennepin","(612) 505-5095","Active","Global Health Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","04/17/2025","01/01/2026","12/31/2026","   ","",
"1101498","Home and Community Based Services","Global Health Services Inc.","912 E 24TH ST STE B225","","","Minneapolis","MN","55404-3881","Hennepin","(612) 871-4480","Active","Global Health Services Inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","09/10/2019","01/01/2026","12/31/2026","   ","",
"1112021","Home and Community Based Services","Guidance Home Care Inc","1433 E FRANKLIN AVE # 16F","","","Minneapolis","MN","55404-2101","Hennepin","(612) 447-2117","Active","Guidance Home Care Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","01/11/2023","01/01/2026","12/31/2026","   ","",
"1103321","Home and Community Based Services","Happy Living Options LLC","2200 E FRANKLIN AVE # 205","","","Minneapolis","MN","55404-2250","Hennepin","(612) 545-6140","Active","Happy Living Options LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","03/02/2020","01/01/2026","12/31/2026","   ","",
"1062260","Substance Use Disorder Treatment","HCMC Addiction Medicine Program","914 S 8th St","","","Minneapolis","MN","55404     ","Hennepin","(612) 873-5500","Active","Hennepin Healthcare System Inc dba HC Medical Center","   "," Non-Residential Treatment - ages 18 and older; Gender: Either; Satellite Location(s):","None","Specializing in: Medication Assisted Treatment; the Treatment of Persons with a Substance Use and Mental Health Disorder; Approved Rate Enhancements: Culturally Specific/Culturally Responsive; ","Minnesota Department of Human Services","01/12/2012","01/01/2026","12/31/2026","   ","",
"1114936","Home and Community Based Services","Healing Touch","1433 E FRANKLIN AVE STE 16C","","","Minneapolis","MN","55404-2101","Hennepin","(612) 352-6602","Active","Healing Touch LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","04/04/2025","01/01/2026","12/31/2026","   ","",
"1101705","Home and Community Based Services","HealthGuard Partners","1113 E FRANKLIN AVE # 211A","","","Minneapolis","MN","55404-2974","Hennepin","(612) 666-4010","Active","Healthguard Partners, Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","10/07/2019","01/01/2026","12/31/2026","   ","",
