"License Number","License Type","Name of Program","AddressLine1","AddressLine2","AddressLine3","City","State","Zip","County","Phone","License Status","License Holder","Capacity","Type Of License","Restrictions","Services","Licensing Authority","Initial Effective Date","Current Effective Date","Expiration Date","License Holder Lives Onsite","EmailAddress",
"1107886","Home and Community Based Services","CarePlus Healthcare Services LLC","2021 E HENNEPIN AVE STE 100-9","","","Minneapolis","MN","55413-2700","Hennepin","(612) 434-7099","Active","CarePlus Healthcare Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","02/16/2021","01/01/2026","12/31/2026","   ","",
"1103239","Home and Community Based Services","Careview Health Services LLC","2021 E HENNEPIN AVE STE 4028","","","Minneapolis","MN","55413-2731","Hennepin","(612) 203-1439","Active","Careview Health Services, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","01/27/2020","01/01/2026","12/31/2026","   ","",
"1096015","Home and Community Based Services","Caring Companions Home Care Inc","34 13TH AVE NE # B006","","","Minneapolis","MN","55413-1002","Hennepin","(612) 517-1880","Active","Caring Companions Home Care Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","09/13/2018","01/01/2026","12/31/2026","   ","caringcompanionshomecareinc@gmail.com",
"1072701","Home and Community Based Services","Clare Housing Inc","929 Central Ave NE","","","Minneapolis","MN","55413-2404","Hennepin","(612) 236-9515","Active","Clare Housing, Inc.","   ","Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","Satellite License Number: 1073632 (Home and Community Based Services - Community Residential Setting), Damiano House; Satellite License Number: 1072704 (Home and Community Based Services - Community Residential Setting), AGAPE DOS; Satellite License Number: 1072702 (Home and Community Based Services - Community Residential Setting), Grace House II; ","Minnesota Department of Human Services","01/01/2014","01/01/2025","12/31/2025","   ","",
"1112283","Home and Community Based Services","ConnectCare Services LLC","2021 E HENNEPIN AVE STE 402-7","","","Minneapolis","MN","55413-2700","Hennepin","(612) 483-9392","Active","ConnectCare Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","09/28/2022","01/01/2026","12/31/2026","   ","connect.services.care@gmail.com",
"1114076","Home and Community Based Services","Dignity Home Health Services LLC","2010 E HENNEPIN AVE STE 7-119","","","Minneapolis","MN","55413-2760","Hennepin","(612) 489-6029","Active","DIGNITY HOME HEALTH SERVICES LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","09/21/2023","01/01/2026","12/31/2026","   ","info@dignityhomehs.com",
"1112176","Child Care Center","Early Success Center LLC","357 Ulysses St NE","","","Minneapolis","MN","55413-2602","Hennepin","(612) 886-1061","Active","Early Success Center LLC","49 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","04/20/2023","01/01/2026","12/31/2026","   ","",
"1102348","Substance Use Disorder Treatment","East African Healing Services","2021 E HENNEPIN AVE STE 155","","","Minneapolis","MN","55413-1772","Hennepin","(651) 330-6048","Revoked as of 06/22/2022","East African Healing Services","   "," Non-Residential Treatment - ages 18 through 65; Gender: Either; Satellite Location(s):","None","Specializing in: Approved Rate Enhancements: ","Minnesota Department of Human Services","07/20/2020","01/01/2022","12/31/2022","   ","",
"800727","Child Care Center","Elim Preschool/Elim Baptist Church","685 13th Ave NE","","","Minneapolis","MN","55413-1459","Hennepin","(612) 789-1063","Active","Elim Preschool, Inc.","40 ","Ages Served: Preschool","None","Services: Day Program","Minnesota Department of Human Services","10/01/1962","01/01/2026","12/31/2026","   ","",
"1100084","Mental Health Clinic","Ellie Family Services PLLP","2125 E HENNEPIN AVE STE 100","","","Minneapolis","MN","55413-1763","Hennepin","(651) 313-8080","Active","Ellie Family Services PLLP","   ","Satellite Location(s): Ellie Family Services - Mankato, 1600 MADISON AVE STE 110, Mankato, MN  56001; Ellie Family Services Bielenberg, 652 BIELENBERG DR STE 104, Woodbury, MN  55125; Ellie Family Services Brainerd Lakes, 13782 BLUESTEM CT STE 100, Baxter, MN  56425; Ellie Family Services Brooklyn Center, 6040 EARLE BROWN DR, Brooklyn Center, MN  55430; Ellie Family Services Burnsville, 14050 NICOLLET AVE STE 301, Burnsville, MN  55337; Ellie Family Services Coon Rapids, 3875 COON RAPIDS BLVD NW, Coon Rapids, MN  55433; Ellie Family Services Edina, 4820 W 77TH ST STE 120, Edina, MN  55435; Ellie Family Services Golden Valley, 4150 OLSON MEMORIAL HWY STE 110, Golden Valley, MN  55422; Ellie Family Services Grand Rapids, 217 NW 1ST AVE, Grand Rapids, MN  55744; Ellie Family Services Hennepin, 2125 E HENNEPIN AVE STE 100, Minneapolis, MN  55413; Ellie Family Services Maple Grove TMS/IOP, 7767 ELM CREEK BLVD N STE 240, Maple Grove, MN  55369; Ellie Family Services Maple Grove, 7767 ELM CRE","","Mental Health Clinic","Minnesota Department of Human Services","08/15/2019","01/01/2026","12/31/2026","   ","",
"1111334","Home and Community Based Services","Enriched Home Health Services LLC","2021 E HENNEPIN AVE STE 100-5","","","Minneapolis","MN","55413-2700","Hennepin","(612) 930-7288","Active","ENRICHED HOME HEALTH C ARE LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","10/07/2022","01/01/2026","12/31/2026","   ","info@enrichedhhs.com",
"1110100","Home and Community Based Services","First Hand Home Health LLC","2021 E HENNEPIN AVE STE 100-7","","","Minneapolis","MN","55413-2700","Hennepin","","Active","First Hand Home Health LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training    ","None","","Minnesota Department of Human Services","11/24/2021","01/01/2025","12/31/2025","   ","firsthandhomehealthllc@gmail.com",
"1111561","Home and Community Based Services","Guidance Healthcare Services LLC","34 13TH AVE NE STE B001 OFC 8","","","Minneapolis","MN","55413-1005","Hennepin","(612) 398-2226","Active","Guidance Healthcare Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","03/08/2023","01/01/2026","12/31/2026","   ","",
"1119536","Child Care Center","Headstart Preschool LLC dba The Office","910 14th Ave NE # 100","","","Minneapolis","MN","55413-1511","Hennepin","(763) 432-3847","Active","Headstart Preschool LLC","13 ","Ages Served: Infants Toddlers Preschool","Per Building Inspector, no more than 15 children in toddler/preschool classroom","Services: Day Program","Minnesota Department of Human Services","01/02/2024","01/01/2025","12/31/2025","   ","",
"1078556","Child Care Center","Heartwood Montessori School Northeast Minneapolis","229 13th Ave NE","","","Minneapolis","MN","55413-1117","Hennepin","(612) 220-7504","Active","Heartwood Montessori School - Northeast","74 ","Ages Served: Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","09/14/2015","01/01/2026","12/31/2026","   ","",
"1111958","Home and Community Based Services","Hennepin Quality Care LLC","2021 E HENNEPIN AVE STE 100-14","","","Minneapolis","MN","55413-2700","Hennepin","(612) 756-5523","Active","Hennepin Quality Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","09/29/2022","01/01/2026","12/31/2026","   ","hennepinqualitycare@outlook.com",
"1103693","Home and Community Based Services","Homebridge Healthcare Services LLC","1915 BROADWAY ST NE STE 100","","","Minneapolis","MN","55413-2627","Hennepin","(952) 465-4515","Active","Homebridge Healthcare Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","10/06/2020","01/01/2026","12/31/2026","   ","",
"1109473","Home and Community Based Services","Hope Healthcare Agency Inc","2021 E HENNEPIN AVE STE 100-17","","","Minneapolis","MN","55413-2700","Hennepin","(952) 288-8190","Active","Hope Healthcare Agency Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","07/26/2021","01/01/2026","12/31/2026","   ","",
"1103194","Home and Community Based Services","House of Opportunity LLC","2021 E HENNEPIN AVE STE 155","","","Minneapolis","MN","55413-1772","Hennepin","(763) 227-9957","Active","House of Opportunity, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","01/10/2020","01/01/2026","12/31/2026","   ","",
"1108338","Home and Community Based Services","IFTIIN RESIDENTIAL SERVICES LLC","402 FILLMORE ST NE","","","Minneapolis","MN","55413-2507","Hennepin","(612) 599-6445","Active","IFTIIN RESIDENTIAL SERVICES LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","03/02/2021","01/01/2025","12/31/2025","   ","iftiinresidential@gmail.com",
"1072676","Home and Community Based Services","Integrity Living Options Inc","1121 JACKSON ST NE STE 113","","","Minneapolis","MN","55413-1637","Hennepin","(612) 236-1720","Active","Integrity Living Options ","   ","Basic Support Services: 24-hour emergency assistance; Night supervision; Respite care, in home or out-of-home; Individualized home supports  Intervention Support Services: Positive supports; Specialist services; Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Foster Care services or supported living services; Community residential services; Family residential services    ","None","Satellite License Number: 1072688 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Arthur; Satellite License Number: 1072681 (Home and Community Based Services - Community Residential Setting), Integrity Living Options, Inc.; Satellite License Number: 1072686 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Inc; Satellite License Number: 1072689 (Home and Community Based Services - Community Residential Setting), Integrity Living Options; Satellite License Number: 1072684 (Home and Community Based Services - Community Residential Setting), Integrity Living Options; Satellite License Number: 1072687 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Mississippi; Satellite License Number: 1072682 (Home and Community Based Services - Community Residential Setting), Integrity Living Options 5th Street; Satellite License Number: 1072680 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Inc; Satellite License Number: 1072683 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Foley; Satellite License Number: 1072685 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Yukon Site; Satellite License Number: 1072679 (Home and Community Based Services - Community Residential Setting), Integrity Living Options Bennett; ","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1070201","Home and Community Based Services","Jardel Foster Care","1203 MAIN ST NE","","","Minneapolis","MN","55413-1144","Hennepin","(612) 788-6145","Active","Halina Nmn Jardel","   ","Residential Supports and Services: Foster Care services or supported living services; Family residential services    ","None","","Minnesota Department of Human Services","01/01/2014","01/01/2026","12/31/2026","   ","",
"1025023","Adult Foster Care","Jardel Halina & Jardel Leszek K","1203 Main St Northeast","","","Minneapolis","MN","55413     ","Hennepin","(612) 788-6145","Active","Halina Jardel AND Leszek K Jardel","4  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Hennepin County Human Services & Public Health Dept","06/10/2003","06/01/2024","05/31/2026","Yes","",
"1112941","Home and Community Based Services","Keycare Minnesota LLC","1214 3RD ST NE","","","Minneapolis","MN","55413-4403","Hennepin","(651) 348-9073","Active","Keycare Minnesota LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","12/13/2022","01/01/2026","12/31/2026","   ","",
"1111345","Home and Community Based Services","Live Well","651 TAFT ST NE STE 5","","","Minneapolis","MN","55413-2814","Hennepin","(619) 757-3120","Active","Live Well Minnesota LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","08/01/2022","01/01/2026","12/31/2026","   ","",
"1104431","Child Care Center","Living Word Childcare Center","3255 Spring St NE Ste 140","","","Minneapolis","MN","55413     ","Hennepin","(651) 842-8729","Active","Living Word Church and World Outreach Ministries","50 ","Ages Served: Infants Toddlers Preschool School-Age","None","Services: Day Program","Minnesota Department of Human Services","07/19/2021","01/01/2026","12/31/2026","   ","",
"1095270","Home and Community Based Services - Community Residential Setting","Mary T Associates Inc Adams","729 ADAMS ST NE","","","Minneapolis","MN","55413-2145","Hennepin","(612) 379-8897","Active","Mary T Associates Inc","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1073083; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","06/20/2018","11/01/2024","10/31/2026","No ","",
"1109630","Home and Community Based Services","Metro Daily Care LLC","2021 E HENNEPIN AVE STE 418-4","","","Minneapolis","MN","55413-2700","Hennepin","(612) 234-0705","Active","Metro Daily Care, LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","09/28/2021","01/01/2026","12/31/2026","   ","",
"1112913","Home and Community Based Services","Mina Health Services Inc","2021 E HENNEPIN AVE STE 418E","","","Minneapolis","MN","55413-2700","Hennepin","(612) 481-4255","Active","Mina Health Services Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services    ","None","","Minnesota Department of Human Services","03/28/2023","01/01/2026","12/31/2026","   ","",
"1089697","Certified Child Care Center","Minneapolis Kids @Webster","425 5th St NE","","","Minneapolis","MN","55413-2117","Hennepin","(612) 806-1446","Active","Minneapolis Public School District 0001-03","0  ","Ages Served: Preschool;School Age","None","Services: Day Program","Minnesota Department of Human Services","09/24/2018","09/01/2025","12/31/2025","   ","",
"1075365","Home and Community Based Services","Minnesota Care Counseling Services","651 TAFT ST NE","","","Minneapolis","MN","55413-2814","Hennepin","(612) 353-4191","Active","Minnesota Care Counseling Services INC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Intervention Support Services: Crisis respite, in-home or out-of-home  In-Home Support Services: Individualized home supports; Individualized home supports with training; Individualized home supports with family training  Residential Supports and Services: Community residential services  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","07/23/2014","01/01/2026","12/31/2026","   ","hmohamed@mnccsinc.com",
"1100633","Home and Community Based Services","MSP Home Health Care Inc","2021 E HENNEPIN AVE STE 411","","","Minneapolis","MN","55413-1896","Hennepin","(651) 367-4080","Active","MSP Home Health Care Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","07/11/2019","01/01/2026","12/31/2026","   ","",
"801743","Child Care Center","N.E. Child Development Center","1700 2nd St NE","","","Minneapolis","MN","55413     ","Hennepin","","Active","East Side Neighborhood Services, Inc.","88 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","02/01/1948","01/01/2026","12/31/2026","   ","",
"1112668","Home and Community Based Services","NATION HOME HEALTH CARE INC","2021 E HENNEPIN AVE STE 200","","","Minneapolis","MN","55413-2724","Hennepin","(612) 232-1505","Active","NATION HOME HEALTH CARE INC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","03/13/2023","01/01/2026","12/31/2026","   ","",
"1094181","Home and Community Based Services","Nationwide Home Health Care Inc","2021 E HENNEPIN AVE STE 400","","","Minneapolis","MN","55413-1867","Hennepin","(612) 298-0169","Active","Nationwide Home Health Care, Inc.","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","06/07/2018","01/01/2026","12/31/2026","   ","",
"809586","Child Care Center","Northeast Neighborhood Early Center","342 13th Ave NE","","","Minneapolis","MN","55413-1265","Hennepin","(612) 379-7422","Active","Parents in Community Action, Inc.","88 ","Ages Served: Infants Toddlers Preschool","None","Services: Day Program","Minnesota Department of Human Services","09/19/1995","01/01/2026","12/31/2026","   ","",
"1094669","Certified Child Care Center","Northeast Rec Center","1530 Johnson St NE","","","Minneapolis","MN","55413-1666","Hennepin","(612) 370-4920","Active","City of Minneapolis Park Board","0  ","Ages Served: School Age","None","Services: Day Program","Minnesota Department of Human Services","09/17/2018","01/01/2025","12/31/2025","   ","",
"1088866","Home and Community Based Services","Optimal Care LLC","2021 E HENNEPIN AVE STE 435","","","Minneapolis","MN","55413-2700","Hennepin","(612) 702-3701","Active","Optimal Care LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports; Individualized home supports with training; Individualized home supports with family training    ","None","","Minnesota Department of Human Services","09/19/2017","01/01/2026","12/31/2026","   ","",
"1108334","Home and Community Based Services","OurPlace Residential Services LLC","411 TAYLOR ST NE","","","Minneapolis","MN","55413-2422","Hennepin","(612) 517-9861","Active","OurPlace Residential Services LLC","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  In-Home Support Services: Semi-independent living skills ; Individualized home supports with training; Individualized home supports with family training  Employment Services: Employment development services; Employment exploration services; Employment support services  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","02/26/2021","01/01/2025","12/31/2025","   ","",
"226751","Adult Foster Care","Prather Gayle M","1417 UNIVERSITY AVE NE","","","Minneapolis","MN","55413-1227","Hennepin","(612) 759-4745","Active","Gayle M Prather","1  ","Age: 18 years of age and older, Gender: Either","None","Adult Foster Care","Hennepin County Human Services & Public Health Dept","05/01/1997","05/01/2024","04/30/2026","Yes","",
"1108802","Home and Community Based Services","Regional Services Inc","2021 E HENNEPIN AVE STE 325","","","Minneapolis","MN","55413-2700","Hennepin","(612) 242-5308","Active","Regional Services Inc","   ","Basic Support Services: 24-hour emergency assistance; Adult companion services; Homemaker; Night supervision; Respite care, in home or out-of-home; Individual community living support; Individualized home supports  Integrated Community Supports : Integrated Community Supports    ","None","","Minnesota Department of Human Services","07/22/2021","01/01/2026","12/31/2026","   ","",
"1099179","Home and Community Based Services - Community Residential Setting","ResCare Minnesota Inc 8th Ave","300 8TH AVE NE","","","Minneapolis","MN","55413-2030","Hennepin","(612) 353-4327","Active","ResCare Minnesota Inc DBA SpringPath Mental Health Services","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068391; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","04/01/2019","04/01/2024","03/31/2026","No ","",
"1099180","Home and Community Based Services - Community Residential Setting","ResCare Minnesota Inc Pierce","736 PIERCE ST NE","","","Minneapolis","MN","55413-2530","Hennepin","(612) 584-4773","Active","ResCare Minnesota Inc DBA SpringPath Mental Health Services","4  ","This community residential setting license is a satellite operating under 245D-HCBS Program License Number 1068391; and providing Community Residential Setting: Foster Care services or supported living services  ","None","","Hennepin County Human Services & Public Health Dept","04/01/2019","04/01/2024","03/31/2026","No ","",
